ref_id,name,chassis_code,year,price_usd,price_jpy,mileage_km,engine_cc,fuel,transmission,steering,vehicle_type,options,has_sunroof,has_leather,has_navigation,has_alloy_wheels,has_4wd,has_airbag,has_abs,has_camera,location,date_listed,detail_url
CD365764,2023 TOYOTA HILUX 2.4 J REVO SMART CAB,CD365764,2023,"$20,010",,45000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365764/id/15320468/?mfg_year_from=2018
CD365720,2021 TOYOTA HILUX 2.4 E REVO SMART CAB,CD365720,2021,"$15,760",,156000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365720/id/15320424/?mfg_year_from=2018
CD365676,2024 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD365676,2024,"$27,030",,7000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365676/id/15320380/?mfg_year_from=2018
CD365558,2019 TOYOTA HIACE VAN,CD365558,2019,"$19,140",,78121,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/hiace-van/cd365558/id/15320260/?mfg_year_from=2018
CC483716,2023 MAZDA CX-8,CC483716,2023,"$20,720",,56240,2200,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/mazda/cx-8/cc483716/id/14502329/?mfg_year_from=2018
CC555695,2024 LEXUS NX,CC555695,2024,"$33,370",,8620,2500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/nx/cc555695/id/14575241/?mfg_year_from=2018
CC563890,2020 MAZDA CX-8,CC563890,2020,"$16,420",,21250,2500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/mazda/cx-8/cc563890/id/14583478/?mfg_year_from=2018
CB549328,2024 TOYOTA CROWN CROSSOVER,CB549328,2024,"$27,410",,13620,2400,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/crown-crossover/cb549328/id/13610891/?mfg_year_from=2018
CD365566,2023 SUBARU FORESTER,CD365566,2023,"$17,210",,45490,1800,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/subaru/forester/cd365566/id/15320269/?mfg_year_from=2018
CD289614,2026 SUZUKI HUSTLER G,CD289614,2026,"$9,450",,3,660,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/suzuki/hustler/cd289614/id/15243313/?mfg_year_from=2018
CD289277,2018 MAZDA CX-8 XDLPACKAGE7,CD289277,2018,"$10,400",,82545,2180,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mazda/cx-8/cd289277/id/15242976/?mfg_year_from=2018
CD271450,2020 TOYOTA YARIS CROSS Z,CD271450,2020,"$13,510",,20495,1500,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/yaris-cross/cd271450/id/15225038/?mfg_year_from=2018
CD303721,2019 TOYOTA ALPHARD SC,CD303721,2019,"$21,100",,32000,2500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/alphard/cd303721/id/15257220/?mfg_year_from=2018
CD289625,2019 TOYOTA CAMRY HYBRID WS,CD289625,2019,"$19,610",,44607,2500,HYBRID,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/camry-hybrid/cd289625/id/15243324/?mfg_year_from=2018
CD289601,2023 SUBARU IMPREZA ST,CD289601,2023,"$9,140",,45827,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/impreza/cd289601/id/15243300/?mfg_year_from=2018
CD271375,2024 TOYOTA RAIZE Z,CD271375,2024,"$14,770",,16172,1200,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/raize/cd271375/id/15224963/?mfg_year_from=2018
CD271436,2025 SUZUKI SWIFT ZC33SED,CD271436,2025,"$18,880",,31,1400,,MT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/suzuki/swift/cd271436/id/15225024/?mfg_year_from=2018
CD271435,2025 HONDA FREED,CD271435,2025,"$15,900",,5,1500,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/honda/freed/cd271435/id/15225023/?mfg_year_from=2018
CD271384,2024 SUZUKI SWIFT XG,CD271384,2024,"$9,540",,39960,1200,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/suzuki/swift/cd271384/id/15224972/?mfg_year_from=2018
CD271372,2021 DAIHATSU MOVE CANBUS GVSSA3,CD271372,2021,"$9,010",,40674,660,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/daihatsu/move-canbus/cd271372/id/15224960/?mfg_year_from=2018
CD271366,2025 SUZUKI ALTO L,CD271366,2025,"$7,550",,4,660,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/alto/cd271366/id/15224954/?mfg_year_from=2018
CD241850,2020 NISSAN KICKS X,CD241850,2020,"$11,200",,20909,1200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/kicks/cd241850/id/15195353/?mfg_year_from=2018
CD241849,2023 MAZDA CX-8 2.2XD6,CD241849,2023,"$20,400",,34244,2200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-8/cd241849/id/15195352/?mfg_year_from=2018
CD229856,2025 SUZUKI HUSTLER,CD229856,2025,"$11,650",,6,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/hustler/cd229856/id/15183075/?mfg_year_from=2018
CD216747,2023 LEXUS UX,CD216747,2023,"$26,300",,10739,2000,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/lexus/ux/cd216747/id/15169864/?mfg_year_from=2018
CD216637,2024 SUZUKI JIMNY SIERRA JC,CD216637,2024,"$17,620",,8369,1500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/jimny-sierra/cd216637/id/15169754/?mfg_year_from=2018
CD216399,2022 VOLKSWAGEN T-ROC TDIR,CD216399,2022,"$19,740",,23755,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/volkswagen/t-roc/cd216399/id/15169516/?mfg_year_from=2018
CD191798,2025 SUZUKI JIMNY XC,CD191798,2025,"$14,760",,4104,660,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/jimny/cd191798/id/15144595/?mfg_year_from=2018
CD365507,2021 VOLKSWAGEN T-ROC,CD365507,2021,"$16,560",,24800,1500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/volkswagen/t-roc/cd365507/id/15320207/?mfg_year_from=2018
CD365516,2018 MITSUBISHI CANTER,CD365516,2018,"$20,530",,55293,3000,,MT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mitsubishi/canter/cd365516/id/15320216/?mfg_year_from=2018
CD157494,2021 MAZDA CX-30 20S_L,CD157494,2021,"$14,180",,22319,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-30/cd157494/id/15110508/?mfg_year_from=2018
CD207686,2020 NISSAN ROOX X,CD207686,2020,"$8,550",,49686,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/roox/cd207686/id/15161246/?mfg_year_from=2018
CD198830,2022 NISSAN AURA,CD198830,2022,"$15,380",,14856,1200,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/nissan/aura/cd198830/id/15151857/?mfg_year_from=2018
CD144251,2020 TOYOTA YARIS CROSS Z,CD144251,2020,"$13,250",,33844,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/yaris-cross/cd144251/id/15097189/?mfg_year_from=2018
CD114099,2023 LEXUS UX 250HC,CD114099,2023,"$19,810",,43642,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/ux/cd114099/id/15066705/?mfg_year_from=2018
CD144189,2021 HINO DUTRO 4.0,CD144189,2021,"$58,810",,29785,4000,,MT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/hino/dutro/cd144189/id/15097124/?mfg_year_from=2018
CD138856,2019 DAIHATSU MOVE CANBUS GSA3,CD138856,2019,"$9,140",,29022,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/move-canbus/cd138856/id/15091732/?mfg_year_from=2018
CD138852,2021 MITSUBISHI DELICA D5 P,CD138852,2021,"$22,060",,61166,2300,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mitsubishi/delica-d5/cd138852/id/15091728/?mfg_year_from=2018
CD130704,2021 NISSAN ROOX GE,CD130704,2021,"$9,740",,27530,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/roox/cd130704/id/15082926/?mfg_year_from=2018
CD365477,2025 TOYOTA LAND CRUISER,CD365477,2025,"$47,020",,144,2800,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/toyota/land-cruiser/cd365477/id/15320176/?mfg_year_from=2018
CD068611,2021 MAZDA CX-30 20S,CD068611,2021,"$13,380",,12286,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-30/cd068611/id/15020770/?mfg_year_from=2018
CD068544,2018 TOYOTA HARRIER,CD068544,2018,"$14,110",,45830,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/harrier/cd068544/id/15020703/?mfg_year_from=2018
CD068494,2025 DAIHATSU TAFT G,CD068494,2025,"$10,200",,4302,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/taft/cd068494/id/15020652/?mfg_year_from=2018
CD068242,2023 SUZUKI JIMNY XC,CD068242,2023,"$11,580",,5711,660,,MT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/suzuki/jimny/cd068242/id/15020400/?mfg_year_from=2018
CD050934,2022 TOYOTA HARRIER Z,CD050934,2022,"$22,520",,18103,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/harrier/cd050934/id/15002285/?mfg_year_from=2018
CD016667,2024 TOYOTA LAND CRUISER AX,CD016667,2024,"$44,910",,10156,2800,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/land-cruiser/cd016667/id/14968193/?mfg_year_from=2018
CD365498,2021 TOYOTA HARRIER,CD365498,2021,"$18,220",,52000,2000,,CVT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/toyota/harrier/cd365498/id/15320197/?mfg_year_from=2018
CD041968,2018 MAZDA CX-5 XD,CD041968,2018,"$7,090",,109000,2200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mazda/cx-5/cd041968/id/14993653/?mfg_year_from=2018
CD017075,2022 SUBARU FORESTER STI,CD017075,2022,"$20,140",,36547,1800,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/subaru/forester/cd017075/id/14968602/?mfg_year_from=2018
CD016866,2021 BMW X1 XDRIVE18DXED,CD016866,2021,"$18,810",,31360,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/bmw/x1/cd016866/id/14968392/?mfg_year_from=2018
CD016806,2023 MAZDA CX-5 XD,CD016806,2023,"$17,290",,48064,2200,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mazda/cx-5/cd016806/id/14968332/?mfg_year_from=2018
CD016509,2023 TOYOTA HARRIER HYBRID Z,CD016509,2023,"$25,630",,33165,2500,HYBRID,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/harrier-hybrid/cd016509/id/14968035/?mfg_year_from=2018
CD004638,2020 DAIHATSU ROCKY G,CD004638,2020,"$10,400",,43424,1000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/rocky/cd004638/id/14956194/?mfg_year_from=2018
CC900197,2025 TESLA MODEL Y RWD,CC900197,2025,"$20,400",,13001,,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/tesla/model-y/cc900197/id/14922832/?mfg_year_from=2018
CC892088,2018 MAZDA CX-3 XDS,CC892088,2018,"$9,480",,52000,1800,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mazda/cx-3/cc892088/id/14914880/?mfg_year_from=2018
CC852712,2018 LEXUS UX UX250HC,CC852712,2018,"$19,280",,31700,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/ux/cc852712/id/14875512/?mfg_year_from=2018
CD016558,2020 TOYOTA CROWN HYBRID RS,CD016558,2020,"$20,800",,56860,2500,HYBRID,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/toyota/crown-hybrid/cd016558/id/14968084/?mfg_year_from=2018
CC851926,2023 SUBARU FORESTER,CC851926,2023,"$12,790",,114230,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/cc851926/id/14874726/?mfg_year_from=2018
CC833630,2020 DAIHATSU ROCKY G,CC833630,2020,"$11,590",,51896,1000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/rocky/cc833630/id/14856313/?mfg_year_from=2018
CC795353,2019 MAZDA CX-8 2.2XDPROACTIVE6,CC795353,2019,"$11,790",,56083,2200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mazda/cx-8/cc795353/id/14817624/?mfg_year_from=2018
CC783002,2020 MAZDA CX-30 20S,CC783002,2020,"$11,790",,48446,2000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mazda/cx-30/cc783002/id/14804644/?mfg_year_from=2018
CC852710,2018 TOYOTA SIENTA G,CC852710,2018,"$11,060",,12203,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/sienta/cc852710/id/14875510/?mfg_year_from=2018
CC852707,2019 TOYOTA AQUA S,CC852707,2019,"$8,080",,40450,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/aqua/cc852707/id/14875507/?mfg_year_from=2018
CC766083,2022 SUBARU FORESTER,CC766083,2022,"$13,120",,101944,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/cc766083/id/14787858/?mfg_year_from=2018
CC742175,2021 BMW X3 XDRIVE20DX,CC742175,2021,"$21,060",,26794,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/bmw/x3/cc742175/id/14762648/?mfg_year_from=2018
CC690311,2020 DAIHATSU ROCKY,CC690311,2020,"$11,000",,44996,1000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/rocky/cc690311/id/14711412/?mfg_year_from=2018
CC766604,2019 TOYOTA ALPHARD S,CC766604,2019,"$18,280",,38236,2500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/alphard/cc766604/id/14788379/?mfg_year_from=2018
CC766596,2021 DAIHATSU TANTO CUSTOM X,CC766596,2021,"$9,870",,28385,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/tanto-custom/cc766596/id/14788371/?mfg_year_from=2018
CC766587,2022 SUBARU STELLA G,CC766587,2022,"$6,830",,22564,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/stella/cc766587/id/14788362/?mfg_year_from=2018
CC822479,2022 TOYOTA YARIS CROSS G,CC822479,2022,"$13,450",,32356,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/yaris-cross/cc822479/id/14843896/?mfg_year_from=2018
CC648537,2023 SUZUKI HUSTLER J,CC648537,2023,"$11,060",,11488,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/hustler/cc648537/id/14669468/?mfg_year_from=2018
CC676144,2022 NISSAN MARCH S,CC676144,2022,"$6,230",,21174,1200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/march/cc676144/id/14697780/?mfg_year_from=2018
CC660631,2021 SUZUKI SPACIA XS,CC660631,2021,"$9,610",,29332,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/spacia/cc660631/id/14682135/?mfg_year_from=2018
CC660600,2021 NISSAN AURA G,CC660600,2021,"$13,450",,16242,1200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/aura/cc660600/id/14682104/?mfg_year_from=2018
CC660546,2021 DAIHATSU BOON SA3,CC660546,2021,"$6,630",,30576,1000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/boon/cc660546/id/14682050/?mfg_year_from=2018
CC520630,2024 MAZDA CX-3 XD,CC520630,2024,"$16,230",,19406,1800,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/mazda/cx-3/cc520630/id/14540547/?mfg_year_from=2018
CC439959,2021 VOLVO XC60 B5AWD,CC439959,2021,"$21,400",,45138,2000,,AT,,,,0,0,0,0,1,0,0,0,Yokohama,,https://www.beforward.jp/volvo/xc60/cc439959/id/14459156/?mfg_year_from=2018
CC421590,2022 VOLKSWAGEN T-CROSS TSI,CC421590,2022,"$12,850",,39316,1000,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/volkswagen/t-cross/cc421590/id/14441167/?mfg_year_from=2018
CC517236,2023 MITSUBISHI DELICA MINI T,CC517236,2023,"$12,190",,26003,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mitsubishi/delica-mini/cc517236/id/14537049/?mfg_year_from=2018
CC517187,2021 SUZUKI SPACIA XS,CC517187,2021,"$8,680",,52634,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/spacia/cc517187/id/14536997/?mfg_year_from=2018
CC517175,2021 MITSUBISHI EK WAGON M,CC517175,2021,"$5,440",,8555,660,,AT,,WAGON,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/mitsubishi/ek-wagon/cc517175/id/14536983/?mfg_year_from=2018
CD365420,2020 TOYOTA HIACE VAN,CD365420,2020,"$22,360",,73432,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/hiace-van/cd365420/id/15320118/?mfg_year_from=2018
CD365416,2023 TOYOTA HARRIER PHEV,CD365416,2023,"$30,470",,38894,2500,,CVT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/harrier-phev/cd365416/id/15320114/?mfg_year_from=2018
CD365422,2018 SUBARU FORESTER,CD365422,2018,"$13,180",,63839,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/cd365422/id/15320120/?mfg_year_from=2018
CD365425,2021 TOYOTA HARRIER,CD365425,2021,"$18,480",,33151,2000,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/harrier/cd365425/id/15320123/?mfg_year_from=2018
CD365427,2025 TOYOTA CROWN ESTATE,CD365427,2025,"$38,420",,1846,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/crown-estate/cd365427/id/15320125/?mfg_year_from=2018
CC394818,2021 PEUGEOT PEUGOET OTHERS GT,CC394818,2021,"$15,570",,28727,1500,,AT,,,,0,0,0,0,0,0,0,0,Osaka,,https://www.beforward.jp/peugeot/peugoet-others/cc394818/id/14414263/?mfg_year_from=2018
CC263242,2021 NISSAN NOTE,CC263242,2021,"$11,460",,19154,1200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/note/cc263242/id/14281153/?mfg_year_from=2018
CC227735,2022 NISSAN KICKS X,CC227735,2022,"$11,860",,40551,1200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/kicks/cc227735/id/14244277/?mfg_year_from=2018
CC227732,2018 SUBARU FORESTER,CC227732,2018,"$11,990",,40837,2500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/cc227732/id/14244274/?mfg_year_from=2018
CC210669,2024 HONDA HONDA OTHERS Z,CC210669,2024,"$15,440",,11203,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/honda/honda-others/cc210669/id/14228209/?mfg_year_from=2018
CC287424,2020 TOYOTA YARIS G,CC287424,2020,"$9,670",,5216,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/yaris/cc287424/id/14305664/?mfg_year_from=2018
CC236866,2021 TOYOTA ROOMY G-T,CC236866,2021,"$9,610",,42691,1000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/roomy/cc236866/id/14254602/?mfg_year_from=2018
CD365393,2018 TOYOTA HIACE VAN,CD365393,2018,"$23,500",,11442,2800,,AT,,VAN,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/toyota/hiace-van/cd365393/id/15320091/?mfg_year_from=2018
CC086332,2020 NISSAN KICKS X,CC086332,2020,"$11,460",,36574,1200,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/nissan/kicks/cc086332/id/14102810/?mfg_year_from=2018
CD365378,2019 TOYOTA VELLFIRE,CD365378,2019,"$22,390",,98122,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/vellfire/cd365378/id/15320076/?mfg_year_from=2018
CD365379,2019 TOYOTA VELLFIRE,CD365379,2019,"$23,050",,92855,2500,,CVT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/vellfire/cd365379/id/15320077/?mfg_year_from=2018
CD365391,2018 NISSAN CLIPPER VAN,CD365391,2018,"$5,090",,47321,660,,AT,,VAN,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/nissan/clipper-van/cd365391/id/15320089/?mfg_year_from=2018
CD365392,2022 DAIHATSU HIJET CARGO,CD365392,2022,"$7,540",,40620,660,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/daihatsu/hijet-cargo/cd365392/id/15320090/?mfg_year_from=2018
CD365344,2019 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD365344,2019,"$17,490",,54000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365344/id/15320042/?mfg_year_from=2018
CD365342,2020 TOYOTA HILUX 2.4 J REVO SINGLE CAB,CD365342,2020,"$12,240",,46000,2393,,MT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365342/id/15320040/?mfg_year_from=2018
CC047114,2020 LEXUS RX RX450H_F,CC047114,2020,"$31,590",,37757,3500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/rx/cc047114/id/14063223/?mfg_year_from=2018
CB870294,2020 SUBARU IMPREZA XV HYBRID 2.0E-S,CB870294,2020,"$12,320",,53540,2000,HYBRID,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/impreza-xv-hybrid/cb870294/id/13934074/?mfg_year_from=2018
CC805817,2019 DAIHATSU CAST XSA3,CC805817,2019,"$3,710",,101000,660,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/daihatsu/cast/cc805817/id/14827910/?mfg_year_from=2018
CB329790,2022 SUZUKI ESCUDO,CB329790,2022,"$12,970",,35397,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/suzuki/escudo/cb329790/id/13389058/?mfg_year_from=2018
CD365656,2023 TOYOTA LAND CRUISER PRADO TXL,CD365656,2023,"$27,690",,29863,2700,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/land-cruiser-prado/cd365656/id/15320360/?mfg_year_from=2018
CA149484,2023 TOYOTA HIACE VAN GL2,CA149484,2023,"$25,100",,24967,2000,,AT,,VAN,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/hiace-van/ca149484/id/12231230/?mfg_year_from=2018
CD365301,2022 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD365301,2022,"$18,990",,41000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365301/id/15319999/?mfg_year_from=2018
CD365300,2020 TOYOTA HILUX 2.4 E REVO DOUBLE CAB,CD365300,2020,"$17,370",,89000,2393,,AT,,,,0,0,0,0,0,0,0,0,Thailand,,https://www.beforward.jp/toyota/hilux/cd365300/id/15319997/?mfg_year_from=2018
CA800609,2020 SUBARU FORESTER X-,CA800609,2020,"$15,040",,44051,2500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/ca800609/id/12889846/?mfg_year_from=2018
CA756225,2019 LEXUS RX,CA756225,2019,"$28,680",,30634,3500,,AT,,,,0,0,0,0,0,0,0,0,Nagoya,,https://www.beforward.jp/lexus/rx/ca756225/id/12843869/?mfg_year_from=2018
CD365860,2022 TOYOTA LAND CRUISER PRADO TXLED,CD365860,2022,"$27,020",,39360,2700,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/land-cruiser-prado/cd365860/id/15320564/?mfg_year_from=2018
CD365872,2024 TOYOTA LAND CRUISER ZX,CD365872,2024,"$52,790",,8158,2800,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/land-cruiser/cd365872/id/15320576/?mfg_year_from=2018
CD365711,2025 SUZUKI JIMNY NOMADE FC,CD365711,2025,"$20,200",,34,1500,,AT,,,,0,0,0,0,0,0,0,0,Kobe,,https://www.beforward.jp/suzuki/jimny-nomade/cd365711/id/15320415/?mfg_year_from=2018
CD365730,2023 LEXUS UX C,CD365730,2023,"$20,930",,27896,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/lexus/ux/cd365730/id/15320434/?mfg_year_from=2018
CD365736,2023 MAZDA CX-5 XD,CD365736,2023,"$16,760",,31480,2200,,AT,,,,0,0,0,0,0,0,0,0,Kyushu,,https://www.beforward.jp/mazda/cx-5/cd365736/id/15320440/?mfg_year_from=2018
CD365746,2023 TOYOTA YARIS CROSS Z,CD365746,2023,"$16,080",,33170,1500,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/toyota/yaris-cross/cd365746/id/15320450/?mfg_year_from=2018
CD365898,2023 SUBARU FORESTER,CD365898,2023,"$25,630",,30704,2000,,AT,,,,0,0,0,0,0,0,0,0,Yokohama,,https://www.beforward.jp/subaru/forester/cd365898/id/15320602/?mfg_year_from=2018
